Species	1-183	184-351	352-741	742-1303	1304-1867	1868-2406	2407-2963	2964-3509	3510-4064	4065-4643	4644-5199	5200-5738	5739-6332	6333-7021	7022-7671	7672-8578	8579-9538	9539-10411	10412-11711	11712-12701	12702-13187	13188-13642	13643-14091	14092-14310	14311-15033	15034-15810	15811-16607	16608-17514	17515-18384	18385-18838	18839-19317	19318-20727	20728-21144	21145-21625	21626-21872	21873-22030	22031-22214	22215-22346	22347-22621	22622-23377	23378-24322	24323-25290	25291-26027	26028-27020	27021-27902	27903-28176	28177-28650	28651-29110	29111-29552	29553-29955	29956-30399	30400-30830	30831-31273	31274-32118	32119-32884	32885-33176	33177-33640	33641-34117	34118-34454	34455-34749	34750-35057	35058-35319	35320-35561	35562-35817	35818-36081	36082-36317	36318-36650	36651-36910	36911-37160	37161-37361	37362-37566	37567-37819	37820-38118	38119-38400	38401-38814	38815-39092	39093-39538	39539-39922	39923-40265	40266-40714	40715-40851	40852-41035	41036-41202	41203-41421	41422-41656	41657-41861	41862-42093	42094-42281	42282-42469	42470-42676	42677-42894	42895-43094	43095-43259	43260-43411	43412-43552	43553-43710	43711-43878	43879-44172	44173-44330	44331-44483	44484-44740	44741-44857	44858-45003	45004-45141	45142-45291	45292-45413	45414-45536	45537-45651	45652-45753	45754-45804	45805-46213	46214-46321	46322-46413	46414-46879	46880-47191	47192-47507	47508-47772	47773-47965	47966-49891	49892-51900	51901-53294	53295-53621	53622-53807	53808-53971	53972-54122	54123-54273	54274-54429	54430-54578	54579-54724	54725-54877	54878-55032	55033-55318	55319-55440	55441-55570	55571-55715	55716-55873	55874-56004	56005-56145	56146-56305	56306-56394	56395-56463	56464-56772	56773-57079	57080-57342	57343-57570	57571-57830	57831-58027	58028-58236	58237-58431	58432-58685	58686-59414	59415-59855	59856-60394	60395-61311	61312-61821	61822-62367	62368-62757	62758-63078	63079-64702	64703-65011	65012-65400	65401-65570	65571-65815	65816-66223	66224-66313	66314-66598	66599-66700	66701-66910	66911-67186	67187-67341	67342-67600	67601-67732	67733-68199	68200-68321	68322-68592	68593-68679	68680-68791	68792-68997	68998-69135	69136-69261	69262-69561	69562-69768	69769-69972	69973-70096	70097-70334	70335-70510	70511-70718	70719-71010	71011-71218	71219-71405	71406-71741	71742-72000	72001-72279	72280-72636	72637-72875	72876-73071	73072-73210	73211-73298	73299-73441	73442-73636	73637-73940	73941-74196	74197-74429	74430-74557	74558-74763	74764-75073	75074-75303	75304-75525	75526-75726	75727-75859	75860-75971	75972-76332	76333-76501	76502-76702	76703-76871	76872-77088	77089-77459	77460-77606	77607-77758	77759-78067	78068-78173	78174-78268	78269-78407	78408-78524	78525-78991	78992-79185	79186-79285	79286-79508	79509-79585	79586-79773	79774-80076	80077-80463	80464-80729	80730-80998	80999-81206	81207-81416	81417-81499	81500-81619	81620-81849	81850-82185	82186-82312	82313-82495	82496-82665	82666-82919	82920-83063	83064-83214	83215-83582	83583-83803	83804-84422	84423-85001	85002-85445	85446-85671	85672-85936	85937-86242	86243-86502	86503-87019	87020-87880	87881-88358
Branchiostoma_floridae	96	100	95	99	99	100	96	100	98	94	99	99	97	93	70	62	70	97	87	99	65	77	90	99	92	87	92	86	79	66	97	47	96	89	100	84	87	100	98	97	95	78	98	82	93	86	93	89	98	98	97	97	100	95	98	82	94	82	90	94	97	97	100	99	100	99	76	99	99	100	100	93	93	83	67	93	84	93	99	98	82	97	99	97	62	100	88	98	100	96	100	88	97	87	100	98	92	70	90	97	100	98	85	98	74	96	100	90	98	100	99	97	100	84	95	81	93	99	89	98	100	97	85	97	100	100	95	99	92	100	95	94	98	100	99	94	92	81	98	95	99	89	84	100	93	94	100	100	99	97	73	99	57	67	97	94	83	96	41	90	88	89	82	74	89	99	97	84	87	75	85	79	81	100	96	98	94	84	93	90	81	74	86	96	69	89	88	58	87	97	95	92	99	88	67	75	96	97	96	94	95	98	91	88	84	88	97	85	83	68	84	94	72	61	97	59	67	93	99	81	99	90	84	97	75	91	90	74	99	64	71	76	99	89	81	77	98	97	95	76	84	81	87	97	100	97	72	94	100	88	87	100	94	93	100	80	93	63
Oikopleura_dioica	96	100	94	96	99	100	97	97	96	91	99	100	94	93	58	75	45	97	76	98	68	77	91	98	90	81	90	86	77	65	97	62	97	89	100	90	81	96	97	97	92	80	98	82	89	83	91	97	99	97	95	95	99	95	97	75	89	78	84	93	95	97	100	99	99	99	81	97	100	100	100	91	90	75	64	82	83	89	99	97	79	98	99	98	55	100	88	98	100	93	100	89	97	81	100	97	98	47	92	97	100	99	100	98	74	92	100	90	81	100	99	97	100	76	98	75	90	99	87	93	96	94	80	94	100	96	93	98	88	100	93	91	97	100	99	83	88	82	96	93	99	88	77	99	90	94	98	100	98	93	70	100	51	60	96	92	80	96	36	88	78	89	75	64	0	97	93	88	87	100	78	0	88	97	91	96	96	90	98	100	79	99	89	92	64	86	88	56	88	96	84	79	98	77	0	72	93	91	82	94	93	97	88	87	0	68	97	84	72	0	87	89	85	61	94	58	55	92	95	84	93	73	97	97	75	0	90	68	99	71	71	65	99	86	84	61	92	99	99	78	0	0	93	95	100	87	63	93	99	82	84	100	92	0	100	93	89	68
Salpa_fusiformis	96	100	93	97	99	100	93	99	97	94	99	100	93	95	68	60	70	97	64	99	64	76	89	96	88	82	91	85	73	62	96	69	95	80	100	87	78	95	97	99	87	82	99	85	92	85	92	87	98	97	99	89	100	95	94	78	87	67	87	91	96	94	99	99	99	99	82	97	100	100	100	85	91	76	65	87	77	90	97	96	78	97	99	97	59	100	88	98	96	94	100	89	97	77	100	97	96	49	92	95	100	96	86	99	72	91	100	87	87	100	98	99	98	77	92	76	93	97	41	97	55	96	82	97	100	100	90	95	91	100	92	93	99	100	99	83	85	82	94	93	98	89	81	99	90	96	97	100	98	97	69	99	55	68	97	92	81	97	42	86	78	87	78	69	90	99	90	79	86	73	71	79	75	99	94	99	86	90	84	89	77	98	85	92	52	81	88	57	84	93	89	79	99	96	0	75	95	90	87	95	97	95	90	90	68	87	96	76	83	0	86	89	74	60	96	42	65	86	99	89	96	90	83	98	85	0	90	69	99	75	61	73	98	87	89	54	96	96	92	80	75	86	89	96	100	89	58	86	100	87	85	100	95	92	100	82	91	60
Doliolum_nationalis	43	52	92	98	100	100	91	99	97	94	99	100	93	35	60	0	0	97	0	0	52	0	0	96	84	78	89	64	11	36	84	0	44	82	0	87	0	55	96	0	0	0	0	0	0	0	33	55	0	44	0	65	45	89	0	0	0	0	0	0	0	0	0	0	0	42	34	0	51	64	25	38	0	0	16	21	0	85	0	92	74	98	99	97	56	100	88	98	100	95	100	88	97	86	99	97	0	49	92	97	100	95	85	99	72	91	100	91	86	100	98	99	98	76	94	76	93	98	0	22	0	96	83	95	97	100	90	97	79	100	92	93	100	100	99	82	84	82	94	95	99	89	84	99	87	96	97	100	99	0	18	99	55	0	0	49	85	99	5	34	78	58	0	16	99	0	90	68	75	79	0	79	83	51	0	0	0	37	93	88	0	98	35	0	0	0	40	0	0	0	0	0	0	34	62	75	95	89	83	0	96	74	45	88	87	88	95	64	83	0	80	92	0	40	85	31	41	0	98	89	96	87	47	97	35	69	0	66	88	49	61	24	0	0	84	62	73	0	41	78	75	0	0	96	0	89	0	36	34	0	0	0	0	91	29	21	12	0
Phallusia_mammilata	98	29	85	99	68	39	85	69	54	87	74	94	40	0	38	0	0	96	0	0	24	47	37	96	0	0	76	0	0	13	30	0	47	46	73	87	71	32	98	0	12	0	0	0	12	0	16	47	78	67	75	37	75	33	0	0	19	27	63	45	62	38	33	22	70	99	84	25	86	54	95	48	16	73	48	44	0	26	0	10	76	96	99	97	50	100	85	92	92	96	100	89	97	83	86	0	0	43	59	72	100	93	63	0	74	0	71	91	46	81	98	99	98	76	96	78	93	97	0	0	9	96	69	82	85	85	89	93	93	100	0	94	73	63	93	66	68	53	42	95	99	89	84	99	90	96	97	100	100	0	35	95	54	10	28	0	77	0	0	42	42	0	0	0	0	87	0	75	87	67	36	0	41	74	92	0	88	73	0	0	0	58	73	0	50	56	60	0	41	0	63	28	0	19	0	72	96	81	83	66	49	56	82	0	84	58	93	79	77	87	84	83	57	0	37	0	0	44	95	43	52	0	0	86	46	0	78	53	0	47	0	54	82	86	68	0	0	57	58	68	0	34	49	77	88	58	9	86	42	62	70	46	0	93	0	24	38	43
Ciona_savignyi	98	100	93	99	99	99	94	99	97	94	99	98	94	86	59	61	41	97	65	97	61	75	89	97	88	85	90	78	49	53	97	70	94	83	100	79	71	97	96	98	88	63	99	85	88	85	65	87	85	97	95	97	94	90	86	78	85	54	87	94	96	96	100	97	99	99	75	97	100	95	100	87	89	73	65	90	47	91	99	97	78	97	99	96	58	100	86	98	99	98	100	89	97	85	100	97	94	50	92	97	100	94	85	99	74	91	100	87	87	100	99	99	95	78	93	80	94	97	69	79	100	95	85	96	100	100	89	97	87	100	94	93	97	100	99	83	84	83	97	95	93	89	78	99	90	96	99	100	94	95	69	99	55	50	98	93	83	97	36	78	78	89	75	64	0	100	0	82	87	80	82	85	37	100	94	97	92	67	95	86	60	92	87	95	53	86	88	59	93	92	93	81	100	96	0	76	96	89	86	94	85	83	83	81	88	84	96	83	84	84	84	85	75	59	96	42	63	89	98	87	96	87	83	97	69	86	96	69	99	71	67	78	99	87	76	66	100	100	94	61	78	85	0	88	100	90	58	87	100	70	85	100	97	92	100	75	92	61
Clavelina_lepadiformis	98	100	84	99	100	100	94	99	97	94	99	99	93	90	61	47	76	97	87	99	64	73	89	96	88	84	90	85	77	51	98	51	97	88	100	87	64	96	97	99	91	83	98	88	92	83	93	87	98	95	99	97	100	95	95	79	84	63	82	91	95	96	100	99	99	92	84	89	100	99	100	86	93	77	67	91	77	90	96	95	79	97	99	97	56	100	85	98	99	96	99	89	97	69	99	78	98	49	91	97	100	46	83	85	74	70	0	87	70	100	99	95	81	77	95	78	91	97	78	97	100	95	84	95	100	100	90	98	90	100	66	94	98	100	99	83	67	61	96	95	83	89	85	99	89	96	97	100	98	98	73	100	56	67	98	93	85	98	36	65	86	73	60	70	0	100	90	65	86	66	80	77	83	100	95	99	84	67	93	88	73	98	88	95	50	83	88	33	70	75	92	68	98	95	0	77	96	50	70	95	97	95	85	87	78	65	96	80	64	84	86	92	77	61	96	0	64	67	98	67	93	0	73	97	84	78	93	69	99	60	65	77	98	86	71	62	100	95	94	60	47	88	89	96	100	89	59	91	100	86	86	100	68	93	100	79	92	60
Diplosoma_listerianum	0	0	46	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	96	0	0	0	0	0	0	0	0	0	0	81	79	0	0	86	0	0	0	0	0	0	0	0	0	41	0	0	0	45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	94	0	0	0	58	53	0	0	0	0	0	79	0	99	94	70	100	89	95	100	62	99	89	0	0	99	72	0	47	0	95	97	92	77	99	75	96	100	87	70	100	0	99	0	0	0	0	85	0	0	0	0	96	82	90	100	0	89	92	0	100	88	87	73	100	99	83	83	81	95	93	90	86	79	99	86	67	97	100	99	0	26	49	41	0	0	0	58	0	0	65	46	87	0	0	98	0	0	69	43	79	0	0	0	0	0	0	0	66	64	0	0	80	0	0	0	0	0	56	0	0	0	72	0	0	0	75	96	90	87	0	0	0	79	0	83	73	97	84	84	84	90	0	79	0	96	0	50	0	0	73	93	87	83	97	0	85	96	0	0	78	0	0	0	0	0	0	100	97	0	47	0	0	0	0	100	0	0	86	0	0	0	67	0	92	0	0	0	0
Cystodytes_dellechiajei	54	100	93	58	36	90	94	98	88	31	25	100	62	80	23	12	9	85	0	12	0	39	85	96	62	67	90	57	34	44	99	0	94	89	66	87	71	83	80	14	13	11	53	0	7	19	56	70	43	78	64	91	26	12	18	67	29	25	39	66	56	70	65	93	78	99	64	97	100	77	86	43	14	48	58	89	17	90	45	0	79	97	99	82	55	100	85	98	100	96	99	89	97	80	100	62	56	59	89	97	97	71	85	97	72	70	83	87	79	100	98	0	94	78	93	63	92	96	5	0	12	95	85	95	100	100	94	89	90	100	54	92	98	84	99	82	83	80	97	95	99	89	84	99	90	86	97	74	98	0	45	100	55	32	35	61	59	58	28	37	60	48	0	0	0	45	0	62	77	0	0	69	27	93	62	91	0	63	0	0	70	63	18	0	52	83	46	30	85	86	41	0	46	69	58	73	95	89	86	95	81	48	73	86	81	48	97	81	65	94	88	77	50	61	57	0	47	80	47	84	97	87	83	68	67	55	77	57	99	65	66	73	98	70	0	25	100	95	67	60	73	86	89	78	82	48	46	86	74	32	56	100	61	89	91	11	0	36
Bostrichobranchus_pilularis	87	100	91	99	93	95	95	98	95	93	52	100	77	70	35	36	18	97	13	28	40	71	62	96	86	83	90	78	19	51	60	26	73	84	87	88	60	95	95	87	71	24	51	75	77	56	44	87	94	86	100	77	100	88	0	47	59	41	75	0	0	0	86	93	67	71	82	69	82	94	99	81	82	67	56	85	54	67	24	97	79	96	98	98	58	99	85	95	100	24	99	89	97	83	100	92	94	47	74	95	100	71	86	84	74	89	70	58	54	73	98	96	73	75	89	79	92	96	6	0	9	95	85	93	100	100	91	94	93	100	76	93	98	100	99	82	0	81	97	95	60	87	78	99	90	95	92	100	95	41	62	98	56	47	44	54	79	83	20	88	80	47	65	53	0	72	58	48	86	71	63	0	38	95	83	0	85	0	0	0	78	29	48	46	58	65	74	0	89	96	55	29	92	71	0	71	95	87	89	95	93	75	66	57	49	63	96	74	80	0	24	88	79	59	96	0	42	0	99	64	94	0	62	0	66	83	95	69	0	48	26	77	99	74	0	46	0	98	87	48	58	63	90	66	0	57	50	84	92	75	30	81	0	92	100	30	45	55
